1.0	-0.15948444257576355	-0.41273464033331	-0.3199252140713198
1.0	0.1345414568734986	-0.2044853354024745	-0.09209849029142936
1.0	-0.6859229760176522	0.11729133706015071	0.14409590975059272
1.0	0.019673705428163935	-0.4050830719921179	-0.10266536229248047
1.0	0.6390185157934516	0.10402529382480719	0.14678196135561639
1.0	0.6038645194655654	-0.2101999164541386	0.08312604050826145
1.0	-0.2760710454112809	-0.14070886255495663	-0.15857019564623676
1.0	-0.17525634497940334	-0.11883130772961747	-0.4926898987991352
1.0	0.7425465570100078	-0.19051207605397802	-0.06612791406904261
1.0	1.2019139630019815	-0.435182750280001	-0.13987061927093392
1.0	0.3468773448562752	-0.21090228731726324	0.2171426499602841
1.0	-0.6439178500104532	-0.18111560597047305	0.15202423830111966
1.0	0.3217335300115174	-0.15023464851875068	-0.2039562369181368
1.0	-0.4066620357707045	0.11809718921890777	-0.35839060898172453
1.0	-0.5108912907313599	0.13077885360796482	0.32287620846117127
1.0	-0.20154953257412078	0.1246445686080726	-0.33320113211403873
1.0	-0.04145595449633621	-0.28017833985428164	0.05794433750337513
1.0	0.7239337668061356	-0.20124821454443986	0.1561260433880537
1.0	0.38592747420114026	-0.35799496383234297	-0.025566329412371247
1.0	-1.1652956608304201	0.19087649897560288	0.23570988253495162
1.0	1.9484828799629792	-0.3274027258349568	-0.1003259104051587
1.0	0.6572558050877912	-0.3963601381375067	-0.2085767429033875
1.0	1.9407419593792108	-0.11633219689969843	0.12370117925142543
1.0	0.5928522945316645	0.023560252202453613	-0.034731370750943125
1.0	-0.3354574417831193	-0.31923593430244124	-0.1876484137980191
1.0	0.496775683631995	-0.0450554769031164	0.07885712932077105
1.0	1.779875188861321	-0.12417572722678338	-0.015118052004632676
1.0	-0.2836912076805902	-0.11520482356614603	0.06273018152016663
1.0	-0.04931144401374343	-0.1621421530489633	0.20616376707497597
1.0	-0.3874572993768668	-0.29742010579168765	-0.19998672659525674
1.0	0.024792760902589528	-0.286266012233483	0.09472401839312206
1.0	0.14936194354323096	-0.07553781045961205	-0.0377258078652567
1.0	0.8891246180499675	-0.11333954233550747	-0.14869721162056637
1.0	-0.7270551354038144	0.2044071197282482	-0.08977734087456246
1.0	0.5239610464812143	-0.18229202234614994	-0.06928070024397148
1.0	-0.2085395143942188	0.09801511624328052	-0.17337637960669794
